1717340202755,340,Login,200,,Thread Group 2-10,text,true,,2023,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,339,0,0
1717340202958,170,Select_Pet_Category,200,,Thread Group 2-6,text,true,,1814,846,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,169,0,0
1717340202866,345,Login,200,,Thread Group 2-20,text,true,,2033,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,344,0,0
1717340202885,344,Login,200,,Thread Group 2-19,text,true,,2033,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,344,0,0
1717340202935,334,Login,200,,Thread Group 2-18,text,true,,2034,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,334,0,0
1717340203123,182,Select_Pet_Category,200,,Thread Group 2-8,text,true,,1714,846,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=CATS,182,0,0
1717340202960,345,Login,200,,Thread Group 2-11,text,true,,2023,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,345,0,0
1717340203011,345,Login,200,,Thread Group 2-14,text,true,,2032,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,344,0,0
1717340203022,338,Login,200,,Thread Group 2-25,text,true,,2032,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,337,0,0
1717340203038,341,Login,200,,Thread Group 2-17,text,true,,2032,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,341,0,0
1717340203077,336,Login,200,,Thread Group 2-32,text,true,,2021,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,336,0,0
1717340203247,175,Select_Pet_Category,200,,Thread Group 2-13,text,true,,1746,846,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,175,0,0
1717340203266,173,Select_Pet_Category,200,,Thread Group 2-1,text,true,,1747,846,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,173,0,0
1717340203214,340,Login,200,,Thread Group 2-15,text,true,,2022,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,340,0,0
1717340203216,346,Login,200,,Thread Group 2-16,text,true,,2035,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,345,0,0
1717340203398,179,Select_Pet_Category,200,,Thread Group 2-7,text,true,,1747,846,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,179,0,0
1717340203398,179,Select_Pet_Category,200,,Thread Group 2-2,text,true,,1767,850,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=REPTILES,179,0,0
1717340203249,347,Login,200,,Thread Group 2-23,text,true,,2033,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,343,0,0
1717340203366,344,Login,200,,Thread Group 2-24,text,true,,2027,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,343,0,0
1717340203529,188,Select_Pet_Category,200,,Thread Group 2-12,text,true,,1720,850,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=REPTILES,187,0,0
1717340203381,347,Login,200,,Thread Group 2-3,text,true,,2031,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,346,0,0
1717340203395,345,Login,200,,Thread Group 2-9,text,true,,2034,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,344,0,0
1717340203394,347,Login,200,,Thread Group 2-34,text,true,,2033,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,347,0,0
1717340203466,342,Login,200,,Thread Group 2-4,text,true,,2030,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,341,0,0
1717340203653,168,Select_Pet_Category,200,,Thread Group 2-10,text,true,,1789,846,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,167,0,0
1717340203672,172,Select_Pet_Category,200,,Thread Group 2-5,text,true,,1815,846,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,172,0,0
1717340203509,364,Login,200,,Thread Group 2-21,text,true,,2034,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,364,0,0
1717340203542,348,Login,200,,Thread Group 2-27,text,true,,2033,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,347,0,0
1717340203552,348,Login,200,,Thread Group 2-33,text,true,,2033,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,348,0,0
1717340203583,336,Login,200,,Thread Group 2-29,text,true,,2036,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,336,0,0
1717340203758,168,Select_Pet_Category,200,,Thread Group 2-20,text,true,,1817,846,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,168,0,0
1717340203769,171,Select_Pet_Category,200,,Thread Group 2-19,text,true,,1748,846,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,171,0,0
1717340203669,340,Login,200,,Thread Group 2-30,text,true,,2033,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,340,0,0
1717340203849,175,Select_Pet_Category,200,,Thread Group 2-18,text,true,,1723,850,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=REPTILES,175,0,0
1717340203848,177,Select_Pet_Category,200,,Thread Group 2-11,text,true,,1818,846,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,176,0,0
1717340203861,173,Select_Pet_Category,200,,Thread Group 2-14,text,true,,1721,850,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=REPTILES,173,0,0
1717340203881,167,Select_Pet_Category,200,,Thread Group 2-25,text,true,,1717,847,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=BIRDS,167,0,0
1717340203724,340,Login,200,,Thread Group 2-43,text,true,,2026,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,340,0,0
1717340203734,337,Login,200,,Thread Group 2-22,text,true,,2025,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,336,0,0
1717340203728,345,Login,200,,Thread Group 2-41,text,true,,2033,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,345,0,0
1717340203723,351,Login,200,,Thread Group 2-26,text,true,,2033,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,350,0,0
1717340203959,170,Select_Pet_Category,200,,Thread Group 2-17,text,true,,1819,846,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,170,0,0
1717340203982,170,Select_Pet_Category,200,,Thread Group 2-32,text,true,,1814,846,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,170,0,0
1717340203830,340,Login,200,,Thread Group 2-28,text,true,,2033,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,340,0,0
1717340203833,344,Login,200,,Thread Group 2-39,text,true,,2032,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,344,0,0
1717340204137,170,Select_Pet_Category,200,,Thread Group 2-15,text,true,,1723,850,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=REPTILES,170,0,0
1717340204146,167,Select_Pet_Category,200,,Thread Group 2-23,text,true,,1711,846,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=CATS,167,0,0
